,_STATE,NUMADULT,LNDSXBRT,CELSXBRT,HHADULT,PHYSHLTH,MENTHLTH,POORHLTH,PRIMINS1,EXRACT12,EXEROFT1,EXERHMM1,EXRACT22,EXEROFT2,EXERHMM2,STRENGTH,DIABAGE4,NUMHHOL4,CPDEMO1C,CHILDREN,WEIGHT2,HEIGHT3,FALL12MN,FALLINJ5,ALCDAY4,AVEDRNK3,DRNK3GE5,MAXDRNKS,FLSHTMY3,HIVTSTD3,DRNKDRI2,CHKHEMO3,ARTHDIS2,JOINPAI2,LCSFIRST,LCSLAST,LCSNUMCG,LCSCTWHN,HOWLONG,PSATIME1,PSASUGS1,COLNSIGM,COLNTES1,SIGMTES1,LASTSIG4,VCLNTES2,STOLTEST,STOOLDN2,CNCRDIFF,CNCRAGE,CNCRTYP2,CSRVDOC1,CSRVCTL2,CDWORRY,CDHOUS1,CDSOCIA1,CRGVREL4,CRGVPRB3,CRGVEXPT,LASTSMK2,FIRSTAID,ASPIRIN,BIRTHSEX,TRNSGNDR,MARIJAN1,ACEADSAF,ACEADNED,IMFVPLA4,HPVADSHT,COVIDNU2,SDHBILLS,RRCLASS3,RRCOGNT2,RRTREAT,RRATWRK2,RRHCARE4,RRPHYSM2,RCSGEND1,RCSXBRTH,RCSRLTN2,QSTVER,_STSTR,_STRWT,_RAWRAKE,_WT2RAKE,_CRACE1,CAGEG,_CLLCPWT,_DUALCOR,_LLCPWT2,_LLCPWT,METVL12_,METVL22_,MAXVO21_,FC601_,PADUR1_,PADUR2_,PAFREQ1_,PAFREQ2_,_MINAC12,_MINAC22,STRFREQ_,PAMISS3_,PAMIN13_,PAMIN23_,PA3MIN_,PAVIG13_,PAVIG23_,PA3VIGM_,_MRACE1,_AGE80,HTIN4,HTM4,WTKG3,_BMI5,DROCDY4_,_DRNKWK2,MORTRT1
BIRTHSEX,-0.0480302343158321,0.006771348590819881,0.002044779840717004,0.016343393421781188,-0.0009038847198199394,0.01963870928268206,0.021488555782412808,0.02054619392815699,-0.0008343900433658065,-0.01123805509060322,-0.004417309383846844,-0.012084512510292841,-0.008759994496657769,-0.0018208590605898881,-0.003328900045982409,0.014203369939958141,0.009299625022303923,0.007189655429288663,0.0049980672634230665,0.018187598470307,0.014680333047968295,-0.01015800568081919,0.0031929539858230153,0.009494496581014178,0.06491496215268722,-0.04479416062671616,-0.015671946870548834,-0.05056630386738779,0.00831165063141047,-0.009666282098333917,-0.006767161667150879,-0.007755944007496747,-0.026284898151470358,0.035165838004899294,0.012351707171784871,0.009191091740468131,0.011602916288752374,0.00721711381985433,-0.018225826991290228,-0.021502602057717174,-0.026522506849112098,-0.054581116394143925,-0.061016626120091615,-0.024900616397873228,-0.008134697393740524,-0.012627137691455417,-0.030341991508571295,-0.03574589822984195,-0.0073446611978712365,-0.010094325537575255,-0.009387914940845982,-0.02762399928583626,0.019340555790216093,0.009167486640556699,0.011256286143034503,0.010457678622095415,0.06810661238407892,0.06984252114045138,0.17700134712784535,0.027383945224692056,-0.011367354904079596,0.00904240693382453,1.0,0.35306776396668266,0.0031000074565182174,0.08962234222266198,0.09159576380523254,-0.027794639159659316,0.0018355845576411524,8.039431072845001e-05,0.20123087726816097,0.027424886493330664,0.06963370521028829,0.08041474816967444,0.046095881723004765,0.07755590853376633,0.09067479259249762,0.044030946263393954,0.008930175064540502,0.04007004449657994,-0.03565169841547795,-0.048060156478466974,-0.002555953042805215,0.0037270172364568905,-0.0006999141526173433,0.015667786011275973,0.04693492659549574,-0.006115148277857988,-0.01240975755831316,-0.04675191784454397,-0.037513313175875244,-0.012952723873127396,-0.004886286609735916,-0.041628250644886455,-0.04162459058783702,-0.02184445536047654,-0.010467380069569971,-0.005958359306729886,0.001996105436042779,-0.008142085640930677,-0.001646048102781625,-0.005162827765618487,-0.0012753621914994226,-0.00783954546476035,-0.0020109799230747837,-0.006785638073104865,-0.004741051832276182,-0.00179941620907758,-0.004557801315154442,0.0057435640330373815,0.0222010155627389,-0.014056112324281144,-0.03162877531205622,-0.048581034870754464,-0.009811138319529813,-0.013657234873024898,-0.010873495405537534,0.011863184794411785
TRNSGNDR,-0.0011520936430377523,0.029026919788308795,0.0018564279868120508,-0.017440647911580367,-0.0037374607810858173,0.0001981284645142255,-0.012750627812849961,-0.0009104946536297851,-0.017521261886375594,0.0033068168553231168,0.006539838784193748,-0.0015883043367090146,-0.006960243650017128,0.013808619568366839,0.006908455206092375,-0.0033584211119293017,0.004365682055994525,0.03077261652595426,0.014646633664827238,0.008789195092210112,0.022254257995404737,0.01808752864776686,-0.0005591622135940886,0.0007931558497331055,0.028962687958297473,-0.004669894687918322,-0.005483002780675596,-0.003181474913972384,0.006470691067993763,-0.01480837245322254,-0.00028503919477118313,0.021556313551785965,0.08963402122540068,0.05637634268711979,0.08611855779973503,0.07479182622823606,0.06647478520323248,0.03650777313106803,0.02533711143098058,0.053417192103737424,0.06588262999325661,-0.0021337476299297946,-0.0015252704486676905,-0.0064286928184289945,0.000563790911403096,0.0024239614152008807,-0.010085995492143923,-0.011687675177095265,0.048709781665318724,0.061219008266443345,0.053687617109118575,-0.009906931836811914,0.01288370641463081,0.04814329963706275,0.05171319660084433,0.050324020717157775,0.007983758327329183,0.01061548386468029,0.03457489073680005,-0.04986563409198638,0.005059001258016427,-0.108431038282317,0.35306776396668266,1.0,-0.013206361761642981,-0.0161334978255151,-0.017554273999088953,0.037224806132861006,0.03971766415802785,0.14114333356287148,0.3011278136984311,0.0380702503471814,0.08586438639023052,0.08687454979560497,0.07332935991001342,0.08533786441879405,0.1039516561100633,0.058194071299866625,0.021227140591824747,0.055562186549691056,-0.04461070754080447,-0.0012803285932363084,-0.055628340205752816,0.02592691317194024,-0.05233322706634009,0.024899716657334255,0.042157284712565635,0.047023492221688515,0.020003155794709977,-0.03833882990141661,-0.03216500170866268,0.01097645459913139,0.01628045931174334,-0.04698177180135477,-0.046981993712012456,0.002045903799591894,0.007416872543113367,-0.002831952522316855,-4.758365576194589e-06,-0.0037612506436815654,-0.0025152722576391646,-0.005164911858993601,-0.004704281855555692,-0.001625434767171937,-2.4304515563228597e-05,-0.0011716471282761604,0.0035831189550173163,0.00545736701553818,0.005800857734858196,0.033026829281483226,0.04138983295002904,0.01596547393618755,0.014673274374114243,0.006868896445686996,0.009398722877240927,-0.06050252109702888,-0.0613085244174858,0.011109228803009139
MARIJAN1,0.0037624700329014545,-0.025363147625388133,0.0005846648291177032,0.017992810723335834,0.016469002486239483,0.030193031453479232,0.07140885692124899,0.042731305604475245,0.018592716485009046,0.006465938385090759,0.0036249265287883648,0.01728452299616406,0.00036651531274648614,0.007701065363959165,0.011783299580832449,-0.0006969230516972693,-0.021654494317028566,-0.030748432597231982,-0.008823199311712248,0.006172257655200223,-0.0213521579144884,-0.018813112403471954,0.01514590383300031,0.013101452198926005,-0.021930587939313802,0.0540709557857487,0.056962977312738014,0.06668139891797749,-0.015404213514587279,0.03191933911989302,0.018778656449142037,-0.0013755118615821106,-0.0086012412985457,-0.0041496210864774815,-0.017467459343793422,-0.015113697641651975,-0.013329469930420093,-0.007117376377866112,0.01095914956514726,-0.008365474868141005,-0.009140481903799996,0.014159201455319822,0.014214567451112655,0.0034017424093247613,0.005934692723163343,-0.0007679005989612208,0.013508089548096788,0.01817112634568305,-0.001997109900819368,-0.007630291580741861,-0.004702457695739666,-0.0020825461415123598,0.005656232387712152,0.015088670571026395,0.013310110157069737,0.014267889831173346,-0.0012376922920828166,-0.0028400723213813698,-0.009393895177322932,0.03837927205985644,0.0692960907981117,0.11437129998154989,0.0031000074565182174,-0.013206361761642981,1.0,0.019118894663636747,0.023141213411145146,-0.007152170696031608,0.02515796734457067,0.026689682184246916,0.027582890337280196,0.008399328472427142,0.06699419852710033,0.047204405347791585,0.05721696595307316,0.051675328465227335,0.05491029164103809,0.018867488578670235,0.003451404318151043,0.0220609414157326,0.023943277940686222,0.0038325145406464863,-0.03270930656819615,-0.01745595560346535,-0.034718286546858115,0.001316972505321713,0.023764493688518074,-0.005419775734770569,-0.028815425854640336,-0.0316760146329677,-0.015479067842962792,0.004852401010426943,0.006253982347015669,0.0640028048237605,0.0640035423587347,0.022506785043137276,0.016122758747089596,0.010142347028145935,0.005912820357278312,0.014098821450632584,0.012193069228930688,0.004372414475552441,-0.003919596973152617,0.007804628726901294,0.007170963424789102,0.009852619938756168,-0.0068506047927928086,-0.006263413308823735,-0.00869242317340567,-0.008971542575927877,-0.053160853835191875,0.03375623781450475,0.032876955826719595,0.0209083253209076,0.01682163450298045,-0.02725367062689866,-0.028081694402551444,-0.012175273200990828
ACEADSAF,-0.018606247628077274,0.03247700273163348,-0.0023676582407315444,-0.005629760858503933,-0.020051591982280164,0.005216700975103587,-0.009527152792623445,-0.0008424087597387357,-0.0016058303174845917,-0.0070803609934482915,-0.002643169364007714,0.0004124050496732551,-0.003132571136865227,-0.0014742391328170104,0.006926807365740671,0.0030071824305315112,0.017511224727698685,0.03834951222073484,-0.006546785121907371,-0.017898758686620577,-0.012094877643840013,-0.013683130551028388,0.0032154196271288378,0.0031708392523150035,0.034519099771501645,0.001115104822770431,-0.004222181480055503,-0.003671852455424195,0.015712199349780163,0.009046726051771798,-0.002767404949292599,0.011016459573547122,0.07652477631269859,0.09097425482550865,0.1689308861786235,0.14796361172402508,0.13843393915694766,0.07615795112605529,-0.013440106072582954,0.026688410270261392,0.036326979855788796,0.21557288513858885,0.24440503278413545,0.10774945917972925,0.023851417513186805,0.04305039656550102,0.12338683178084817,0.14329802382144033,0.06011578824811162,0.07240647969731889,0.06354872027523241,0.07536072342533447,0.008783440983449076,0.10520297800604667,0.11149463613119824,0.10909509309120258,0.01627379830375962,0.017369782609696852,0.04675465228780865,0.0797234629917351,0.24232658342279348,0.2095411021861879,0.08962234222266198,-0.0161334978255151,0.019118894663636747,1.0,0.9790137187248986,0.12129864608599275,0.08844948735718777,0.07510173961152292,0.08241737408161251,0.00652805770131411,0.033057477719696166,0.03546185380130322,0.012525538698353086,0.032889778747466444,0.04303208518961906,0.028633603044118442,0.001578931059631608,0.031529212595666496,-0.0868059037878027,-0.018641304818072392,0.036907675789054066,0.022612630025454737,0.04377622523403233,0.002770249069004806,0.03322506960675173,0.04797027838062755,0.03549667627536395,0.08736875554508594,0.05848002586066153,-0.005006909098400188,-0.002338697829255236,-0.03442817851022568,-0.03443128129502649,0.00046479674833329584,0.006087559464545146,-0.0014693205652965625,0.002059204077741898,0.00042740625955581827,0.007332942599742854,-0.0006618025268353288,-0.003445107272062205,0.003587045085881783,0.009098470083382054,0.008005238583904613,0.008307307765889138,0.009435506070300602,0.01159900534404883,-0.015729455126207575,0.037026936618197316,0.048804751335123256,0.05087308584887878,0.03134118262056431,0.03635060783637958,-0.08520195536350224,-0.0842935600648855,0.02933926550433713
ACEADNED,-0.01822580546942318,0.0303380416657477,-0.0021232718244316344,-0.0038462325801814556,-0.01880783113796216,0.00965356391682487,-0.0020225147558031627,0.005076222668848026,-0.000399350632460614,-0.00686184110397826,-0.0026190674612626167,0.0003747964562626822,-0.003658484504182323,-0.001431001836717332,0.006502957962551204,0.0028125655664357698,0.01703846350197615,0.03611132690017187,-0.006961123447545735,-0.017253973504838715,-0.012725065560814944,-0.013724333448405863,0.004169324089460688,0.004595021361123949,0.03509100922260823,0.0016560638508237606,-0.0034173447251623365,-0.003027330304485323,0.015373205717262011,0.012033161967617991,-0.0026691962452513205,0.010463524989769525,0.0772288153446628,0.09230966851449497,0.17203203419982704,0.150489148367011,0.14198066369655138,0.07652023499958652,-0.013633537290324464,0.026541429582038763,0.03571286137086384,0.21768842076757244,0.24640927932175563,0.10793818096107764,0.024293501028911865,0.04282763274127221,0.12576668260855509,0.14666882055716546,0.05951267348073419,0.07147745582811928,0.06360778633841065,0.07589830114352546,0.010154523197947437,0.10826186506064495,0.11484390485237413,0.11278787206738645,0.017517076179465966,0.01867904391820341,0.048553947250042744,0.0819885046815889,0.24668492009708026,0.2121587642866997,0.09159576380523254,-0.017554273999088953,0.023141213411145146,0.9790137187248986,1.0,0.12319568191400122,0.09257041184697207,0.07426589797253906,0.08254260203868007,0.006786364641113602,0.034785859222149294,0.03611489568684682,0.01338084892018425,0.033750974275654405,0.04402105414322769,0.029845048471773706,0.001805552512666638,0.03279437404647651,-0.08522968049034797,-0.018255130531001924,0.037456739318726895,0.021285860473909714,0.04405237873933597,0.002955297855771914,0.03462421146903689,0.04908442184668801,0.033120809101201076,0.08789928788424044,0.05965255515970455,-0.005765264169089703,-0.002756005410832086,-0.030687371804418252,-0.030689885543033552,0.0009475110005588994,0.005689666135340755,-0.0017917962311758825,0.0022632859484734893,0.0007291235932579764,0.006910415581801211,-0.0004906519266116785,-0.0031401416740256373,0.0035160305796189993,0.008309968530067964,0.0074822197051121015,0.007509815989691542,0.008221924096718628,0.010308522645637992,-0.015453533491221149,0.033219119583299234,0.04906531216915188,0.0511449152655153,0.0326959522057658,0.038212094416509114,-0.08676599053517199,-0.08571210605894233,0.029031158604935717
IMFVPLA4,0.011400584934403138,0.003595786656072722,-0.0010135282084507962,-0.0011546747321012642,0.00028126849500089725,-0.002448801337998365,-0.0046236388247669034,-0.0029263829273613222,-0.007647325791767638,0.0008699305705163121,0.0028138266673916152,-0.0050137276426099825,-0.0007267067134899528,0.00189148858934582,-0.00191670722319079,-0.005739146785044715,-0.0008812157471874406,0.003781081010839497,-0.004042499380543555,-0.00437584911007806,-0.0007488803425078404,0.005091946591882816,-0.0029911896006517375,-0.0028228510712360213,-0.0022652826861323423,0.003487781497068026,-0.003364928876438789,0.0013182611053684822,0.024835931249450553,-0.0031436750513572282,-0.001503599596715015,0.014245140349086844,-0.0113252079563477,-0.005725361901430359,0.10841592716847127,0.10490627632624328,0.09265516360896552,0.05610241283008519,-0.0019702371942697614,0.04752187289282674,0.05709130843024863,0.1875442903603026,0.21670775769974876,0.09103317900663287,0.014809367787956272,0.033194092628944565,0.08591241895853348,0.09632830759444733,0.03260377721839149,0.03403437201681439,0.030418838330516944,0.07095468248140845,0.017860367484459985,0.013827376033256723,0.016807026998470767,0.015983622946338802,-0.005330413008742999,-0.00541891391460334,-0.014323033066575588,-0.01277990650571946,-0.00819247522403486,-0.012644458304204796,-0.027794639159659316,0.037224806132861006,-0.007152170696031608,0.12129864608599275,0.12319568191400122,1.0,0.057302873224560055,0.09175325600038714,0.04518055210692947,-0.007858035402432408,-0.02718324100936344,-0.03018458828075109,-0.02014155320041383,-0.029791239790630034,-0.03442494443990193,0.007969800307478849,-2.5912662348338176e-05,0.006561415245785864,-0.010938518139081518,0.01137646230240933,0.002384006895959696,0.0025551215675574533,0.005196463154233357,0.0009729702937141764,0.010791614510942871,0.007209339724891713,0.012182601324414965,0.012430787487515438,0.0050067542085287355,0.002617409742115111,0.002066734892061919,-0.008850503376747226,-0.008853338439559693,-0.002903364765714277,0.00018394843931702533,0.001424563596894183,0.0006772406569488305,-0.0021519819240556465,-0.001338693983541003,-0.0001700057248930024,0.0024092289875319657,-0.001036262385295411,-0.0008391162317541042,-0.0012404694883526922,0.0010805495425138352,0.0004872172042478171,0.0010831241910583102,-0.0006425000569370172,0.008849654924111725,0.0008949313009931974,0.003697895614303076,-0.0017366656888647227,-0.0009688703758218496,-0.01125402374395345,-0.011544782014512705,0.000351058165923235
HPVADSHT,-0.0139614191880986,-0.023023183449429763,0.0008218320962330373,0.006314556055887487,0.02698549378803048,-0.006903356583584003,0.02120000065815762,0.0028095851350390263,-0.013650389394101686,0.004399787764041048,0.004241001881992334,-0.004506053290503492,0.004849356241320819,0.0031253654459934385,-0.004892012152580968,-0.011713809146969376,-0.02024970573420493,-0.02691229849471743,-0.011012286441662118,0.02163415662398303,-0.0021441380839329715,-0.000349763293136779,-0.010882849620576684,-0.006901229320246691,-0.009332824482127878,0.01768979202627225,0.0060983112645820025,0.01915008529602478,-0.005039560821111677,0.0011587347548396025,0.0006072263425895729,-0.003146287074686484,-0.006406473617873536,0.005020422696110155,0.017566680819042363,0.007780139863993587,0.01336505965338226,0.0012153178564141122,0.004739346014987591,-0.007358277975368228,-0.009288442177737383,-0.003747844611182884,-0.004553375787753954,-0.00036994986780194814,-0.0009553734745427725,-0.0014829847781552073,-0.0020833944800831565,-0.0021887768743709597,-0.005360225842540657,-0.009557517476540569,-0.007273721507887129,0.0018284283277637825,0.004310542036038378,-0.010505207958944097,-0.011395316087418299,-0.011234591197697147,-0.005945407270186413,-0.006044118932538821,-0.015975547257868844,-0.005989223936809233,-0.009137678764835998,-0.014103307606011193,0.0018355845576411524,0.03971766415802785,0.02515796734457067,0.08844948735718777,0.09257041184697207,0.057302873224560055,1.0,0.04860524495136372,0.04286343442943063,-0.004850029146929284,-0.016299285845102228,-0.023423613478014985,-0.00993727675286818,-0.022755146217962686,-0.025100601868454028,0.02953997483387147,0.005571891529815198,0.031080758597401212,0.018628611050522326,-0.01390742624175182,0.024523980772367348,-0.015311317834265965,0.021582527919109796,0.005765795803114257,0.030516755637208112,0.02798513262745082,-0.022680936145864975,0.017608816777216197,0.032970651614529584,0.0078649957618382,0.0013323601099388678,0.0668908263432373,0.06689273327336631,1.0584815519027204e-05,-0.0025716245466055735,0.003510647742745844,0.0005990697784494141,-0.002273572645930139,-0.002833765274209704,-0.00048167039541089534,-0.000974335379755516,-0.005958320812354316,-0.005591537079135568,-0.0075919201283515805,-0.010637809992823285,-0.009329714376489592,-0.013269950833390588,-0.00010062629710475254,-0.07488852674719902,0.004208749866581328,0.007248042371310364,-0.0021063877000070032,0.00015690539989070954,-0.015593463283240717,-0.015369052358661327,-0.036472338649046206
COVIDNU2,0.0821180960247539,0.08810193070730302,0.00019039954384596366,-0.010711470735881256,-0.07460412357792713,-0.0008159275371146337,-0.03553673382292276,-0.015955038713568657,0.008403568553503092,-0.01485651894795498,-0.014966378372568426,-0.033664070821390536,-0.0006411055063468289,-0.004339651230989547,-0.014895322801247533,0.01086464460369971,0.02785440977112397,0.1025437292284434,-0.011772120564501283,-0.07259479869065041,-0.023069229627846497,-0.026945040261504665,0.008265543058068679,0.002614175357710523,0.016358968044074523,0.004440868268738415,-0.021710595803151343,-0.00039917170605852505,0.06922355250168791,0.003154181823210815,-0.004161488881710498,0.028425236165326426,0.052726461751272644,0.0036047954393216082,0.06970114625963633,0.06914619520981455,0.06120017438482651,0.03707081095256012,-0.019550122632609215,0.17146162952551375,0.2134150753935178,0.0660276807008456,0.0745012521239421,0.03402225638930468,0.003899771981687715,0.013256031757721954,0.03015281682284405,0.03310282262282202,0.18406059680859505,0.23026456483129135,0.19762717109521513,0.01803976342387595,0.002972476103158269,0.0550733741088837,0.06230183064902024,0.05902763896522321,-0.01531292807502803,-0.016901220103079335,-0.04890381281562208,0.019648265043628876,0.05408229549295424,0.04526270062388627,8.039431072845001e-05,0.14114333356287148,0.026689682184246916,0.07510173961152292,0.07426589797253906,0.09175325600038714,0.04860524495136372,1.0,0.2295470448655354,0.02497378129289996,0.20671195775118978,0.2018479604693706,0.09324018206285743,0.20196707066802286,0.21873524704578093,0.02276750323272751,0.0012288071413778007,0.01896480700449735,-0.13793043048478,0.08185484886848542,-0.050998271228490336,0.06557547563330486,-0.042619711023958444,0.00110430904892679,0.035038771863954196,-0.0110968685741681,0.11643100476618733,-0.06472146374355384,-0.06991544374874148,0.00976317405313043,0.004017046385257646,-0.11186547722512805,-0.11186080745213986,-0.022598641226112492,-0.009344519039053398,0.000717943685054951,-0.003933464877495175,-0.012158881025595366,-0.009904603708067937,-0.01576637114150678,-0.010966440715840658,0.0008024346251822145,-0.0004181451387712985,0.0003206714999989779,0.02096813933074375,0.017276707209350206,0.025516279156326916,-0.032470660039895155,0.11424577519033426,0.07066319193730693,0.06956495414058617,0.03949077619015319,0.06027240697646063,-0.1264131155577851,-0.13078246087936132,0.054555577276777824
SDHBILLS,-0.23745036440289957,0.06077397845947596,0.0043303208482906,-0.015605839981571806,-0.044267512889413,-0.009959654031790713,-0.035539985811512825,-0.022343410232307074,0.005015737062081986,-0.007556643628871965,-0.015138524780115088,-0.00390680555912058,0.011261713984491363,-0.013441811121217378,-0.006944138321225963,0.0271188791814155,0.012952107003623559,0.06806794934288497,0.0034433464429634176,-0.01823232495897695,-0.010805221702318873,-0.014336642452104123,0.0062755451436966045,0.0004926481997157058,0.10339542926679256,0.015039221672769982,0.002259499042894534,0.016022797777771856,0.046290867707900765,0.025917676535283107,0.00047855021091799244,0.0255713093704175,0.048703367989153465,0.04456115471096969,0.09875489239792017,0.08756937935738461,0.07665256531084826,0.04294708490972341,-0.03541028396997689,0.09172619628599316,0.11208897341309235,0.0010121336577026852,0.0027221930409694617,0.0018163468989256743,-0.0035726429276037304,-0.0014665575787605625,-0.004822550286353109,-0.0067080506419484745,0.08836378344939916,0.10948510178375331,0.09372235488622063,0.003304462982978644,0.013982751784935533,0.0406298103191755,0.04520276040814071,0.04276083436711263,0.01669856675302533,0.017455311070314866,0.059996727462034743,0.0259426362836964,0.13438748913070403,0.20225544044963412,0.20123087726816097,0.3011278136984311,0.027582890337280196,0.08241737408161251,0.08254260203868007,0.04518055210692947,0.04286343442943063,0.2295470448655354,1.0,0.14885269042753518,0.39165573347689037,0.46500559284557136,0.2934972003942099,0.45782338913396103,0.5341429068957214,0.06987565683016221,0.02534557103863095,0.07329513045680187,-0.11063808004347149,-0.23768166222425424,-0.10161370889871527,0.040860153832892245,-0.09947513478956928,0.028773121444845416,0.06378993720212535,0.012938467271103997,0.041799594330517956,-0.059487176719917455,-0.05256329600129702,-0.00017189312203764217,-0.008544991382302128,-0.05434593235608239,-0.05434741011674353,-0.007334988836538962,-0.008197319541077093,-0.00499523223008218,-0.008918258242205948,-0.006921550729134262,-0.005811939732725078,-0.017275443817766786,0.005490079156894079,0.0003539881817739207,-0.0010757049995767877,-0.00039256689471224094,0.01167741690715948,0.007744485666660324,0.01313088839886477,-0.012856110145895246,0.056753364305829515,0.11561329170691872,0.11891405738366996,0.06847926748194214,0.07640506579992257,-0.2193989845074937,-0.215318916819503,0.025890909733809593
RRCLASS3,-0.01870045519664258,0.01497383808426517,0.003852031359775197,0.005115453981027579,-0.016895853486620326,0.0038245303963884703,-0.004719015781965712,0.002761549576188696,0.002207312984730324,0.009423241639023082,0.0016687123996607226,0.012319328113656457,0.00852053476763172,-0.00749220291712545,0.0005612551004739797,0.005386320014139907,0.009421972102428322,0.015149727256035408,0.044581943682692554,-0.0058078020325124,0.04943884315231108,0.05468618894899645,0.006191460878763889,0.0009812926653869538,0.03465666473744365,-0.010524158849573377,-0.004032001824216876,-0.010918103619206188,0.011630068546670811,0.013535675908966394,0.0002608121769275019,0.009614031045192867,0.010374114405809426,0.009703089869883764,0.021908762882885967,0.016911037005870582,0.012060077881175931,0.009561409400691258,-0.00529005791804491,0.02222394748949918,0.025760354199874755,-0.015445856382107992,-0.017275956867847494,-0.007039844053124589,-0.0022998226291371764,-0.003569914847279417,-0.008582141886642731,-0.010116665605053815,0.01516132787259241,0.012822506979816212,0.010926095750648544,-0.004536011627898167,0.0026972488081897007,0.002757270688531375,0.003142214360506485,0.0032183281617932154,-0.002204693095533269,-0.00315210084958835,-0.01585905021107906,0.008997374772453461,0.05301785956809072,0.06398957817215474,0.027424886493330664,0.0380702503471814,0.008399328472427142,0.00652805770131411,0.006786364641113602,-0.007858035402432408,-0.004850029146929284,0.02497378129289996,0.14885269042753518,1.0,0.10574713290772587,0.2690037949350386,0.15642776217327214,0.25729651861107705,0.2813418733673264,0.01595122232765055,0.019324486719130535,0.01425595330131675,-0.023278708797825516,-0.018747146628269207,-0.021395373639404996,0.009038128769668844,-0.021783931558460812,0.038064438948127874,-0.006958724777472066,0.004940309126864843,0.0019697421870878344,0.006317171162766054,0.007018454451880573,-0.008428394825776717,-0.013481557546938059,-0.04088999187814669,-0.04089233022282395,-0.0007152298429018194,-0.006888257384676759,-0.000750961685143998,-0.00603718283160685,0.004176670007452518,-0.0023052893638161966,0.002220472590958339,0.025338909398707296,0.0025078134174234285,-0.00343523467438415,-0.0002731612676811339,0.004112239500210562,-0.0010417730061965072,0.002456705790572,0.19258558717008895,0.017614335516265654,-0.02183641935844519,-0.023497125136701748,-0.019628997731237455,-0.0243370676995284,-0.01861903585739861,-0.014583063127570777,0.00790106523732816
RRCOGNT2,-0.03534311220965335,0.022506979288869126,0.0027014292036455817,0.006977168947154714,-0.02427277438098166,-0.007668603131109545,0.018294678964758403,0.004483949500399865,-0.008894606214193936,0.0017944957664507238,0.003383934122941079,-0.008232287550660519,-0.013026710317673055,0.022502991429497392,0.0019492063852935356,-0.01602597878092524,-0.018923729770947095,0.02420757811001283,-0.01938929167429985,-0.004693981653562754,-0.0288700627548031,-0.0332638765501969,0.008070637917408707,0.0004612788776485808,-0.014752236195556953,0.03900006064221407,0.010784206517412027,0.051703236720111234,0.02265365931843393,0.02361854779214599,0.005150121563809758,0.011080599818517065,0.02682991923604624,-0.004875277999988072,0.05833763101718098,0.04836221225850919,0.04074994660079916,0.01739849389606616,-0.018299856385884772,0.07018590789974374,0.08416721191497958,-0.053431731358818464,-0.05976258379552436,-0.02435287801136527,-0.007955758609495904,-0.012349378783209117,-0.029688136962191313,-0.034996502976837145,0.05892074238084959,0.06951742435103583,0.0630101003803265,-0.015376055939813603,0.007103721442663393,0.012587499079479474,0.014300114014844692,0.01312767641362844,-0.024807343138977603,-0.026590434007399966,-0.07745345594558174,0.013590464356434444,0.1457150237599829,0.2298603113133593,0.06963370521028829,0.08586438639023052,0.06699419852710033,0.033057477719696166,0.034785859222149294,-0.02718324100936344,-0.016299285845102228,0.20671195775118978,0.39165573347689037,0.10574713290772587,1.0,0.5587893859926805,0.4448315510399843,0.5599885491647983,0.638592459524954,0.03222480040748127,0.006997616249913945,0.030750926817574607,-0.043985303295332075,-0.03541674030923728,-0.08811632226765763,0.017560443539952772,-0.08954483723007946,0.004995839594231126,0.040368395295112616,0.015428572139950634,0.016575769758905894,-0.01788049299733421,-0.01566518541613424,0.03451434504667442,0.039058359062954365,0.023288527381635355,0.02328904157904442,0.005847352246744318,0.012067905097256845,0.013506237885491438,0.013732056000883548,-0.0007234661681670544,0.0010424194942949534,-0.0026839491059316824,-0.022874246046433278,0.0006039861612711148,0.0022081628632652102,0.0017530750817927878,0.001168603990483714,0.002202885844140651,0.002135154120303994,-0.029895332307004654,-0.014811755369514294,0.08235117973516451,0.0804490329173022,0.057017492725833736,0.05925633308985264,-0.1168136119495461,-0.12126297672328953,-0.016559952838643924
